aws,hsa,time,hsa_diff,hsa_rate
UPE_L,0.597805734853447,02-Sep-2019,-0.0396963467970489,0.0744493453621865
UPE_L,0.567750812803209,03-Sep-2019,-0.0697512688472868,-0.0300549220502379
UPE_L,0.588784576258063,06-Sep-2019,-0.048717505392432,0.00701125448495158
UPE_L,0.773087494674325,13-Sep-2019,0.135585413023829,0.0263289883451802
UPE_L,0.725671680352092,17-Sep-2019,0.088169598701596,-0.0118539535805583
UPE_L,0.706147874546051,18-Sep-2019,0.0686457928955555,-0.0195238058060405
UPE_L,0.692616099387408,19-Sep-2019,0.055114017736912,-0.0135317751586435
UPE_L,0.557974744307995,22-Sep-2019,-0.0795273373425005,-0.0448804516931375
UPE_L,0.524713491481543,27-Sep-2019,-0.112788590168953,-0.00665225056529048
UPE_L,0.582469863015413,28-Sep-2019,-0.0550322186350821,0.0577563715338708
UPE_L,0.554553378692269,29-Sep-2019,-0.0829487029582265,-0.0279164843231444
UPE_L,0.791610121303797,05-May-2020,0,0
UPE_L,0.643239234304428,13-May-2020,-0.148370886999369,-0.0185463608749211
UPE_L,0.713879006946087,18-May-2020,-0.0777311143577094,0.0141279545283318
UPE_L,0.694655492153764,19-May-2020,-0.0969546291500326,-0.0192235147923232
UPE_L,0.7467528188169,21-May-2020,-0.0448573024868967,0.026048663331568
UPE_L,0.737497944572568,30-May-2020,-0.0541121767312285,-0.00102831936048131
UPE_L,0.793067203307152,04-Jun-2020,0.00145708200335537,0.0111138517469168
UPE_L,0.732292534634471,05-Jun-2020,-0.0593175866693257,-0.0607746686726811
UPE_L,0.722628672909737,12-Jun-2020,-0.06898144839406,-0.00138055167496203
UPE_L,0.72517519645989,13-Jun-2020,-0.066434924843907,0.00254652355015295
UPE_L,0.691643830856681,14-Jun-2020,-0.0999662904471157,-0.0335313656032087
UPE_L,0.669794222706556,18-Jun-2020,-0.12181589859724,-0.00546240203753112
UPE_L,0.668863519158959,19-Jun-2020,-0.122746602144837,-0.000930703547597167
UPE_L,0.60665966869394,20-Jun-2020,-0.184950452609857,-0.0622038504650193
UPE_L,0.637863246133924,22-Jun-2020,-0.153746875169873,0.0156017887199918
UPE_L,0.638228086048365,23-Jun-2020,-0.153382035255432,0.000364839914441362
UPE_L,0.685789148813486,27-Jun-2020,-0.105820972490311,0.0118902656912803
UPE_L,0.570713550029695,28-Jun-2020,-0.220896571274101,-0.115075598783791
UPE_L,0.631284751585126,30-Jun-2020,-0.160325369718671,0.0302856007777153
UPE_L,0.648533434981108,02-Jul-2020,-0.143076686322689,0.00862434169799092
UPE_L,0.537852205559611,07-Jul-2020,-0.253757915744185,-0.0221362458842993
UPE_L,0.544202273440361,08-Jul-2020,-0.247407847863435,0.0063500678807501
UPE_L,0.52933122625649,11-Jul-2020,-0.262278895047307,-0.00495701572795707
UPE_L,0.575018418681622,17-Jul-2020,-0.216591702622175,0.00761453207085527
UPE_L,0.551654621084034,18-Jul-2020,-0.239955500219762,-0.0233637975975873
UPE_L,0.481394969578088,19-Jul-2020,-0.310215151725709,-0.0702596515059467
UPE_L,0.566296069022268,20-Jul-2020,-0.225314052281529,0.0849010994441805
UPE_L,0.540625803032517,22-Jul-2020,-0.250984318271279,-0.0128351329948753
UPE_L,0.570549952924252,24-Jul-2020,-0.221060168379545,0.0149620749458671
UPE_L,0.545704657760262,27-Jul-2020,-0.245905463543534,-0.00828176505466308
UPE_L,0.620590332579613,28-Jul-2020,-0.171019788724184,0.0748856748193504
UPE_L,0.5915066309914,29-Jul-2020,-0.200103490312397,-0.0290837015882131
UPE_L,0.571873832076788,01-Aug-2020,-0.219736289227008,-0.00654426630487048
UPE_L,0.606947620537877,02-Aug-2020,-0.184662500765919,0.035073788461089
UPE_L,0.625229086405039,07-Aug-2020,-0.166381034898758,0.00365629317343235
UPE_L,0.551826837357879,09-Aug-2020,-0.239783283945918,-0.0367011245235802
UPE_L,0.555715521409363,14-Aug-2020,-0.235894599894434,0.000777736810296803
UPE_L,0.565573285520077,16-Aug-2020,-0.22603683578372,0.00492888205535708
UPE_L,0.591034453650564,21-Aug-2020,-0.200575667653233,0.00509223362609745
UPE_L,0.63497753289938,22-Aug-2020,-0.156632588404417,0.0439430792488158
UPE_L,0.569213131333391,28-Aug-2020,-0.222396989970406,-0.0109607335943315
